nuts_id,nuts_name,nuts_level,country,dwelling_share_basis,heat_MWh,heat_TWh
ES41,Castilla y León,2,ES,7329940.0,9929000.0,9.929
ES42,Castilla-La Mancha,2,ES,5919860.0,7798000.0,7.798
ES43,Extremadura,2,ES,3158159.0,3846000.0,3.846
ES51,Cataluña,2,ES,22168631.0,29402000.0,29.402
ES52,Comunitat Valenciana,2,ES,14880997.0,17354000.0,17.354
ES53,Illes Balears,2,ES,3314744.0,4124000.0,4.124
ES61,Andalucía,2,ES,24185411.0,27385000.0,27.385
ES62,Región de Murcia,2,ES,4140416.0,4776000.0,4.776
ES63,Ciudad de Ceuta,2,ES,200265.0,191000.0,0.191
ES64,Ciudad de Melilla,2,ES,206924.0,209999.99999999997,0.20999999999999996
ES70,Canarias,2,ES,6110530.0,8041999.999999999,8.042
FI19,Länsi-Suomi,2,FI,4584390.0,19045000.0,19.045
FI1B,Helsinki-Uusimaa,2,FI,5619145.0,22650000.0,22.65
FI1C,Etelä-Suomi,2,FI,3918534.0,16572000.0,16.572
FI1D,Pohjois- ja Itä-Suomi,2,FI,2658266.0,19442000.0,19.442
FI20,Åland,2,FI,96206.0,429000.0,0.429
FR10,Ile-de-France,2,FR,37702089.0,104650000.0,104.65
FR21,FR21,2,FR,0.0,10987000.0,10.987
FR22,FR22,2,FR,0.0,14818000.0,14.818
FR23,FR23,2,FR,0.0,14103000.0,14.103
FR24,FR24,2,FR,0.0,20466000.0,20.466
FR25,FR25,2,FR,0.0,11939000.0,11.939
FR26,FR26,2,FR,0.0,14074000.0,14.074
FR30,FR30,2,FR,0.0,31028000.0,31.028
FR41,FR41,2,FR,0.0,19047000.0,19.047
FR42,FR42,2,FR,0.0,14152000.0,14.152
FR43,FR43,2,FR,0.0,9604000.0,9.604
FR51,FR51,2,FR,0.0,26832000.0,26.832
FR52,FR52,2,FR,0.0,24535000.0,24.535
FR53,FR53,2,FR,0.0,13940000.0,13.94
FR61,FR61,2,FR,0.0,24159000.0,24.159
FR62,FR62,2,FR,0.0,22834000.0,22.834
FR63,FR63,2,FR,0.0,6577000.0,6.577
FR71,Rhône-Alpes,2,FR,0.0,50625000.0,50.625
FR72,FR72,2,FR,0.0,12589000.0,12.589
FR81,FR81,2,FR,0.0,20556000.0,20.556
FR82,Provence-Alpes-Côte d'Azur,2,FR,0.0,39439000.0,39.439
FR83,FR83,2,FR,0.0,1960000.0,1.96
FRA1,FRA1,2,FR,0.0,1786000.0,1.786
FRA2,FRA2,2,FR,0.0,1443000.0,1.443
FRA3,FRA3,2,FR,0.0,493000.0,0.493
FRA4,FRA4,2,FR,0.0,1864000.0,1.864
FRA5,FRA5,2,FR,0.0,627000.0,0.627
EL30,Aττική,2,GR,11730460.0,17982000.0,17.982
EL41,Βόρειο Αιγαίο,2,GR,575623.0,1281000.0,1.281
EL42,Νότιο Αιγαίο,2,GR,931810.0,1935000.0,1.935
EL43,Κρήτη,2,GR,1818372.0,3357000.0,3.357
EL51,"Aνατολική Μακεδονία, Θράκη",2,GR,1653097.0,3777000.0,3.777
EL52,Κεντρική Μακεδονία,2,GR,5316242.0,11790000.0,11.79
EL53,Δυτική Μακεδονία,2,GR,734766.0,1786000.0,1.786
EL54,Ήπειρος,2,GR,948662.0,2112000.0,2.112
EL61,Θεσσαλία,2,GR,1979590.0,3966000.0,3.966
EL62,Ιόνια Νησιά,2,GR,595723.0,1382000.0,1.382
EL63,Δυτική Ελλάδα,2,GR,1867586.0,3845000.0,3.845
EL64,Στερεά Ελλάδα,2,GR,1472334.0,3390000.0,3.39
EL65,Πελοπόννησος,2,GR,1569966.0,3998000.0,3.998
HR03,Jadranska Hrvatska,2,HR,3666009.0,6541000.0,6.541
HR04,HR04,2,HR,0.0,11685000.0,11.685
HU10,HU10,2,HU,0.0,25298000.0,25.298
HU21,Közép-Dunántúl,2,HU,3111662.0,6998000.0,6.998
HU22,Nyugat-Dunántúl,2,HU,2883037.0,6794000.0,6.794
HU23,Dél-Dunántúl,2,HU,2588153.0,6277000.000000001,6.277000000000001
HU31,Észak-Magyarország,2,HU,3209537.0,7904000.0,7.904
HU32,Észak-Alföld,2,HU,4083730.0,9617000.0,9.617
HU33,Dél-Alföld,2,HU,3687500.0,9092000.0,9.092
IE01,IE01,2,IE,0.0,8895000.0,8.895
IE02,IE02,2,IE,0.0,25932000.0,25.932
ITC1,Piemonte,2,IT,13676907.0,39304000.0,39.304
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,409009.0,1393000.0000000002,1.3930000000000002
ITC3,Liguria,2,IT,5162537.0,13612000.0,13.612
ITC4,Lombardia,2,IT,31006963.0,87995000.0,87.995
ITF1,Abruzzo,2,IT,3930992.0,10086000.0,10.086
ITF2,Molise,2,IT,914646.0,2445000.0,2.445
ITF3,Campania,2,IT,15942126.0,35452000.0,35.452
ITF4,Puglia,2,IT,11663370.0,26391000.0,26.391
ITF5,Basilicata,2,IT,1666605.0,3820000.0000000005,3.8200000000000003
ITF6,Calabria,2,IT,5675978.0,12464000.0,12.464
ITG1,Sicilia,2,IT,14573668.0,32502000.0,32.502
ITG2,Sardegna,2,IT,0.0,10805000.0,10.805
ITH1,Provincia Autonoma di Bolzano/Bozen,2,IT,1603359.0,5832000.0,5.832
ITH2,Provincia Autonoma di Trento,2,IT,1656444.0,5612000.0,5.612
ITH3,Veneto,2,IT,14729966.0,45445000.0,45.445
ITH4,Friuli-Venezia Giulia,2,IT,3899717.0,12150000.0,12.15
ITH5,Emilia-Romagna,2,IT,13944973.0,40825000.0,40.825
ITI1,Toscana,2,IT,11527219.0,31957000.0,31.957
ITI2,Umbria,2,IT,2682680.0,7458000.0,7.458
ITI3,Marche,2,IT,4541076.0,13381000.0,13.381
ITI4,Lazio,2,IT,18092688.0,43070000.0,43.07
LT00,LT00,2,LT,0.0,17294000.0,17.294
LU00,Luxembourg,2,LU,1824237.0,8272999.999999999,8.273
LV00,Latvija,2,LV,5759600.0,18222000.0,18.222
MT00,Malta,2,MT,1557078.0,733000.0,0.733
NL11,Groningen,2,NL,1826338.0,5447000.0,5.447
NL12,Friesland (NL),2,NL,0.0,5829000.0,5.829
NL13,Drenthe,2,NL,1474545.0,4396000.0,4.396
NL21,Overijssel,2,NL,3429762.0,10224000.0,10.224
NL22,Gelderland,2,NL,6152938.0,18341000.0,18.341
NL23,Flevoland,2,NL,1223796.0,3177000.0,3.177
NL31,Utrecht,2,NL,3992258.0,12868000.0,12.868
NL32,Noord-Holland,2,NL,3762671.0,29392000.0,29.392
NL33,Zuid-Holland,2,NL,5827673.0,33813000.0,33.813
NL34,Zeeland,2,NL,1183739.0,3270000.0,3.27
NL41,Noord-Brabant,2,NL,7688781.0,23165000.0,23.165
NL42,Limburg (NL),2,NL,3455182.0,10726000.000000002,10.726000000000003
PL11,PL11,2,PL,0.0,17310000.0,17.31
PL12,PL12,2,PL,0.0,38954000.0,38.954
PL21,Małopolskie,2,PL,8193971.0,22575000.0,22.575
PL22,Śląskie,2,PL,11605885.0,30703000.0,30.703
PL31,PL31,2,PL,0.0,15057000.0,15.057
PL32,PL32,2,PL,0.0,13879000.0,13.879
PL33,PL33,2,PL,0.0,8657000.0,8.657
PL34,PL34,2,PL,0.0,8151000.0,8.151
PL41,Wielkopolskie,2,PL,8685894.0,23162000.0,23.162
PL42,Zachodniopomorskie,2,PL,4335831.0,10747000.0,10.747
PL43,Lubuskie,2,PL,2557992.0,6464000.0,6.464
PL51,Dolnośląskie,2,PL,7765237.0,19311000.0,19.311
PL52,Opolskie,2,PL,2384130.0,7129000.0,7.129
PL61,Kujawsko-pomorskie,2,PL,5084813.0,12875000.0,12.875
PL62,Warmińsko-mazurskie,2,PL,3462090.0,8731000.0,8.731
PL63,Pomorskie,2,PL,5940648.0,14229000.0,14.229
PT11,Norte,2,PT,10271292.0,6803000.0,6.803
PT15,Algarve,2,PT,1392132.0,971000.0,0.971
PT16,Centro (PT),2,PT,6559727.0,4583000.0,4.583
PT17,Área Metropolitana de Lisboa,2,PT,8598688.0,6432000.0,6.432
PT18,Alentejo,2,PT,2084168.0,1449000.0,1.449
PT20,Região Autónoma dos Açores,2,PT,648747.0,360000.0,0.36
PT30,Região Autónoma da Madeira,2,PT,711281.0,374000.00000000006,0.37400000000000005
RO11,Nord-Vest,2,RO,7191021.0,9709000.0,9.709
RO12,Centru,2,RO,6454353.0,9262000.0,9.262
RO21,Nord-Est,2,RO,8925721.0,11691000.0,11.691
RO22,Sud-Est,2,RO,6802297.0,8725000.0,8.725
RO31,Sud-Muntenia,2,RO,7960474.0,10353000.0,10.353
RO32,Bucureşti-Ilfov,2,RO,7198274.0,10400000.0,10.4
RO41,Sud-Vest Oltenia,2,RO,5317293.0,7070000.0,7.07
RO42,Vest,2,RO,4824824.0,7043000.0,7.043
SE11,Stockholm,2,SE,7116056.0,22630000.0,22.63
SE12,Östra Mellansverige,2,SE,5260821.0,15754000.0,15.754
SE21,Småland med öarna,2,SE,2631057.0,8439000.0,8.439
SE22,Sydsverige,2,SE,4668786.0,13495000.0,13.495
SE23,Västsverige,2,SE,6258832.0,18938000.0,18.938
SE31,Norra Mellansverige,2,SE,2698479.0,9417000.0,9.417
SE32,Mellersta Norrland,2,SE,1181892.0,4512000.0,4.512
SE33,Övre Norrland,2,SE,1609727.0,6235000.0,6.235
SEZZ,SEZZ,2,SE,0.0,11000.0,0.011
SI03,Vzhodna Slovenija,2,SI,2824256.0,7152000.0,7.152
SI04,Zahodna Slovenija,2,SI,2553665.0,6835000.0,6.835
SK01,Bratislavský kraj,2,SK,1961900.0,7978000.0,7.978
SK02,Západné Slovensko,2,SK,4720049.0,12611000.0,12.611
SK03,Stredné Slovensko,2,SK,3256892.0,9467000.0,9.467
SK04,Východné Slovensko,2,SK,3512554.0,9740000.0,9.74
UKC1,Tees Valley and Durham,2,UK,3.9999999999999996,9062000.0,9.062
UKC2,Northumberland and Tyne and Wear,2,UK,2.9999999999999996,11468000.0,11.468
UKD1,Cumbria,2,UK,1.9999999999999998,3970000.0,3.97
UKD3,Greater Manchester,2,UK,4.999999999999999,19058000.0,19.058
UKD4,Lancashire,2,UK,5.999999999999999,10444000.0,10.444
UKD6,Cheshire,2,UK,2.9999999999999996,7581000.000000001,7.581000000000001
UKD7,Merseyside,2,UK,3.9999999999999996,11536000.0,11.536
UKE1,East Yorkshire and Northern Lincolnshire,2,UK,2.9999999999999996,6668000.0,6.668
UKE2,North Yorkshire,2,UK,1.9999999999999998,6428000.0,6.428
UKE3,South Yorkshire,2,UK,1.9999999999999998,9820000.0,9.82
UKE4,West Yorkshire,2,UK,3.9999999999999996,16933000.0,16.933
UKF1,Derbyshire and Nottinghamshire,2,UK,5.999999999999999,15926000.0,15.926
UKF2,"Leicestershire, Rutland and Northamptonshire",2,UK,3.9999999999999996,12432000.0,12.432
UKF3,Lincolnshire,2,UK,0.9999999999999999,5292000.0,5.292
UKG1,"Herefordshire, Worcestershire and Warwickshire",2,UK,2.9999999999999996,9838000.0,9.838
UKG2,Shropshire and Staffordshire,2,UK,3.9999999999999996,11845000.0,11.845
UKG3,West Midlands,2,UK,6.999999999999999,19573000.0,19.573
UKH1,East Anglia,2,UK,5.999999999999999,17641000.0,17.641
UKH2,Bedfordshire and Hertfordshire,2,UK,3.9999999999999996,12749000.0,12.749
UKH3,Essex,2,UK,5.999999999999999,11603000.0,11.603
UKI3,Inner London — West,2,UK,3.9999999999999996,7369000.0,7.369
UKI4,Inner London — East,2,UK,4.999999999999999,13538000.0,13.538
UKI5,Outer London — East and North East,2,UK,3.9999999999999996,11456000.000000002,11.456000000000001
UKI6,Outer London — South,2,UK,2.9999999999999996,8370000.0,8.37
UKI7,Outer London — West and North West,2,UK,4.999999999999999,12596000.0,12.596
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2,UK,3.9999999999999996,18811000.0,18.811
UKJ2,"Surrey, East and West Sussex",2,UK,5.999999999999999,18660000.0,18.66
UKJ3,Hampshire and Isle of Wight,2,UK,5.999999999999999,12954000.0,12.954
UKJ4,Kent,2,UK,4.999999999999999,11236000.0,11.236
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2,UK,4.999999999999999,17877000.0,17.877
UKK2,Dorset and Somerset,2,UK,2.9999999999999996,9337000.0,9.337
UKK3,Cornwall and Isles of Scilly,2,UK,0.9999999999999999,3738000.0,3.738
UKK4,Devon,2,UK,2.9999999999999996,8120000.000000001,8.120000000000001
UKL1,West Wales and The Valleys,2,UK,7.999999999999999,15296000.0,15.296
UKL2,East Wales,2,UK,3.9999999999999996,9196000.0,9.196
UKM2,UKM2,2,UK,7.999999999999999,18195000.0,18.195
UKM3,UKM3,2,UK,7.999999999999999,19765000.0,19.765
UKM5,North Eastern Scotland,2,UK,0.9999999999999999,4688000.0,4.688
UKM6,Highlands and Islands,2,UK,5.999999999999999,4304000.0,4.304
UKN0,Northern Ireland,2,UK,4.999999999999999,12367000.0,12.367
